Province,Table_1 | Number of | Schools,Table_1 | Disadv. | Schools,Table_1 | Number of | Classes,Table_1 | Classes | in Pagoda,Table_1 | Enrollment | Total,Table_1 | Enrollment | Girl,Table_1 | Repeaters | Total,Table_1 | Repeaters | Girl,Table_1 | Teaching Staff | Total,Table_1 | Teaching Staff | Female,Table_1 | Non-Teaching Staff | Total,Table_1 | Non-Teaching Staff | Female,Table_1 | Total Staff | Total,Table_1 | Total Staff | Female,Table_2 | Number of Schools | Pre-Sch.,Table_2 | Number of Schools | Primary,Table_2 | Number of Schools | College,Table_2 | Number of Schools | Lycee,Table_2 | 2 - Shift | Schools,Table_2 | Floating | Schools,Table_2 | Schools | in Pagoda,Table_2 | Attached | Pre-Sch.,Table_2 | Schools Without | Water Sup.,Table_2 | Schools Without | Latrine,Table_2 | Characteristics of School Principals (Incharge) | Avg. Age,Table_2 | Characteristics of School Principals (Incharge) | Avg.Service,Table_2 | Characteristics of School Principals (Incharge) | U.Sec+ Ed.,Table_2 | Characteristics of School Principals (Incharge) | Female,Table_3 | Number of Primary Schools,Table_3 | Number of Cluster Schools,Table_3 | Satelite School | school,Table_3 | Satelite School | class,Table_3 | Number of schools in Pagoda | Pre school Schools,Table_3 | Number of schools in Pagoda | Pre school Classes,Table_3 | Number of schools in Pagoda | Primary School Schools,Table_3 | Number of schools in Pagoda | Primary School Classes,Table_3 | Number of schools in Pagoda | Junior high school Schools,Table_3 | Number of schools in Pagoda | Junior high school Classes,Table_3 | Number of schools in Pagoda | Senior high school Schools,Table_3 | Number of schools in Pagoda | Senior high school Classes,Table_4 | Enrollment in Grade 1 | Total,Table_4 | Enrollment in Grade 1 | Girl,Table_4 | Repeaters in Grade 1 | Total,Table_4 | Repeaters in Grade 1 | Girl,Table_4 | Enrollment in Grade 2 | Total,Table_4 | Enrollment in Grade 2 | Girl,Table_4 | Repeaters in Grade 2 | Total,Table_4 | Repeaters in Grade 2 | Girl,Table_4 | Enrollment in Grade 3 | Total,Table_4 | Enrollment in Grade 3 | Girl,Table_4 | Repeaters in Grade 3 | Total,Table_4 | Repeaters in Grade 3 | Girl,Table_5 | Enrollment in Grade 4 | Total,Table_5 | Enrollment in Grade 4 | Girl,Table_5 | Repeaters in Grade 4 | Total,Table_5 | Repeaters in Grade 4 | Girl,Table_5 | Enrollment in Grade 5 | Total,Table_5 | Enrollment in Grade 5 | Girl,Table_5 | Repeaters in Grade 5 | Total,Table_5 | Repeaters in Grade 5 | Girl,Table_5 | Enrollment in Grade 6 | Total,Table_5 | Enrollment in Grade 6 | Girl,Table_5 | Repeaters in Grade 6 | Total,Table_5 | Repeaters in Grade 6 | Girl,Table_6 | Enrollment in Grade 7 | Total,Table_6 | Enrollment in Grade 7 | Girl,Table_6 | Repeaters in Grade 7 | Total,Table_6 | Repeaters in Grade 7 | Girl,Table_6 | Enrollment in Grade 8 | Total,Table_6 | Enrollment in Grade 8 | Girl,Table_6 | Repeaters in Grade 8 | Total,Table_6 | Repeaters in Grade 8 | Girl,Table_6 | Enrollment in Grade 9 | Total,Table_6 | Enrollment in Grade 9 | Girl,Table_6 | Repeaters in Grade 9 | Total,Table_6 | Repeaters in Grade 9 | Girl,Table_7 | Enrollment in Grade 10 | Total,Table_7 | Enrollment in Grade 10 | Girl,Table_7 | Repeaters in Grade 10 | Total,Table_7 | Repeaters in Grade 10 | Girl,Table_7 | Enrollment in Grade 11 | Total,Table_7 | Enrollment in Grade 11 | Girl,Table_7 | Repeaters in Grade 11 | Total,Table_7 | Repeaters in Grade 11 | Girl,Table_7 | Enrollment in Grade 12 | Total,Table_7 | Enrollment in Grade 12 | Girl,Table_7 | Repeaters in Grade 12 | Total,Table_7 | Repeaters in Grade 12 | Girl,Table_8 | Grade 1 Intake | Total,Table_8 | Grade 1 Intake | Aged 6,Table_8 | Primary Enrollment | Total,Table_8 | Primary Enrollment | Aged 11+,Table_8 | Grade 7 Intake | Total,Table_8 | Grade 7 Intake | Aged 12,Table_8 | L. Sec. Enrollment | Total,Table_8 | L. Sec. Enrollment | Aged 14+,Table_8 | Grade 10 Intake | Total,Table_8 | Grade 10 Intake | Aged 15,Table_8 | U. Sec. Enrollment | Total,Table_8 | U. Sec. Enrollment | Aged 17+,Table_8 | % Over-age Enrollment in | Primary,Table_8 | % Over-age Enrollment in | L. Sec.,Table_8 | % Over-age Enrollment in | U. Sec.,Table_9 | Education Level of Teaching Staff | Primary,Table_9 | Education Level of Teaching Staff | L.Sec.,Table_9 | Education Level of Teaching Staff | U.Sec.,Table_9 | Education Level of Teaching Staff | Graduate,Table_9 | Education Level of Teaching Staff | Post Gaduate,Table_9 | Education Level of Teaching Staff | PhD,Table_9 | Education Level of Non-Teaching Staff | Primary,Table_9 | Education Level of Non-Teaching Staff | L.Sec.,Table_9 | Education Level of Non-Teaching Staff | U.Sec.,Table_9 | Education Level of Non-Teaching Staff | Graduate,Table_9 | Education Level of Non-Teaching Staff | Post Graduate,Table_9 | Education Level of Non-Teaching Staff | PhD,Table_9 | Teaching Staff without Pedagogy Training | Primary,Table_9 | Teaching Staff without Pedagogy Training | L.Sec.,Table_9 | Teaching Staff without Pedagogy Training | U.Sec.,Table_9 | Teaching Staff without Pedagogy Training | Graduate,Table_9 | Teaching Staff without Pedagogy Training | Post Graduate,Table_9 | Teaching Staff without Pedagogy Training | PhD,Table_10 | Total Number of | Buildings,Table_10 | Total Number of | Rooms,Table_10 | Concrete/Brick Structure | Buildings,Table_10 | Concrete/Brick Structure | Rooms,Table_10 | Wooden Structure | Buildings,Table_10 | Wooden Structure | Rooms,Table_10 | Bamboo Structure | Buildings,Table_10 | Bamboo Structure | Rooms,Table_10 | New Buildings | Repaired,Table_10 | New Buildings | Constructed,Table_10 | Buildings Without Good | Floor,Table_10 | Buildings Without Good | Roof,Table_10 | Buildings Without Good | Wall,Table_11 | Number of | Classrooms,Table_11 | Number of Classrooms | in Pagoda,Table_11 | Number of Classrooms | New Repaired,Table_11 | Number of Classrooms | New Constr.,Table_11 | Classrooms Without Good | Floor,Table_11 | Classrooms Without Good | Roof,Table_11 | Classrooms Without Good | Wall,Table_11 | Schools with Separate | Office,Table_11 | Schools with Separate | Library,Table_12 | School Area (m2) | Land,Table_12 | School Area (m2) | Playground,Table_12 | Cl.room Area | per Student,Table_12 | Pre-School with | Sport Facility,"Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Volleyball","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Football","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Basketball","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Climb.Ropes","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Shotput","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | High Jump","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Long Jump","Table_12 | Schools with Sport Ground, Equipment and Teams / Player for | Running",Table_13 | Parent Association | Exists,Table_13 | Parent Association | Held Meet.,Table_13 | Parent Association | Total,Table_13 | Parent Association | Female,Table_13 | Commu. | Teachers,Table_13 | Teaching | Monks,Table_13 | PB Fund (Riel) | per Student,Table_13 | PB Fund (Riel) | per School,Table_13 | Number of Schools Obtaining Funds from | Sch. Income,Table_13 | Number of Schools Obtaining Funds from | Community,Table_13 | Number of Schools Obtaining Funds from | Gvt. For building,Table_13 | Number of Schools Obtaining Funds from | Abroad,Table_13 | Number of Schools Obtaining Funds from | IOs/NGOs,Table_14 | Aged 6 | Total,Table_14 | Aged 6 | Girl,Table_14 | Aged 6-11 | Total,Table_14 | Aged 6-11 | Girl,Table_14 | Aged 12-14 | Total,Table_14 | Aged 12-14 | Girl,Table_14 | Aged 15-17 | Total,Table_14 | Aged 15-17 | Girl,Table_14 | Sex-Ratio of Population | Aged 6,Table_14 | Sex-Ratio of Population | 6-11,Table_14 | Sex-Ratio of Population | 12-14,Table_14 | Sex-Ratio of Population | 15-17,Table_15 | Pupils per School,Table_15 | Teachers per School,Table_15 | Staff per School,Table_15 | Buildings per School,Table_15 | Rooms per School,Table_15 | Classrooms per School,Table_15 | Classes per School,Table_15 | Percentage of Schools | 2 - shift,Table_15 | Percentage of Schools | in Pagoda,Table_15 | Percentage of Schools | w/o Water,Table_15 | Percentage of Schools | w/o Toilet,Table_16 | Pupil Teacher Ratio,Table_16 | Pupil Staff Ratio,Table_16 | Pupil Class Ratio,Table_16 | Pupil Classroom Ratio,Table_16 | Classes per Classroom,Table_16 | Classroom Area (m2) per Pupil,Table_16 | Percentage of Total Students in | Pre-school,Table_16 | Percentage of Total Students in | Primary,Table_16 | Percentage of Total Students in | Lower Secondary,Table_16 | Percentage of Total Students in | Upper Secondary,Table_16 | Percentage of | Non-tching Staff,Table_16 | Percentage of | Female Staff,Table_17 | % Repeaters (Total) | Primary,Table_17 | % Repeaters (Total) | L.Sec.,Table_17 | % Repeaters (Total) | U.Sec.,Table_17 | % Over-age Enrollment (Total) | Primary,Table_17 | % Over-age Enrollment (Total) | L.Sec.,Table_17 | % Over-age Enrollment (Total) | U.Sec.,Table_17 | % Repeaters (Girl) | Primary,Table_17 | % Repeaters (Girl) | L.Sec.,Table_17 | % Repeaters (Girl) | U.Sec.,Table_17 | % Over-age Enrollment  (Girl) | Primary,Table_17 | % Over-age Enrollment  (Girl) | L.Sec.,Table_17 | % Over-age Enrollment  (Girl) | U.Sec.,Table_18 | Gross Admission Rate | Total,Table_18 | Gross Admission Rate | Girl,Table_18 | Net Admission Rate | Total,Table_18 | Net Admission Rate | Girl,Table_18 | % Over-age (6+) Admission | Total,Table_18 | % Over-age (6+) Admission | Girl,Table_18 | Transition Rate to Lower Sec. 2017/2018 | Total,Table_18 | Transition Rate to Lower Sec. 2017/2018 | Girl,Table_18 | Transition Rate to Upper Sec. 2017/2018 | Total,Table_18 | Transition Rate to Upper Sec. 2017/2018 | Girl,Table_19 | Grade 1 | Promotion,Table_19 | Grade 1 | Repetition,Table_19 | Grade 1 | Dropout,Table_19 | Grade 2 | Promotion,Table_19 | Grade 2 | Repetition,Table_19 | Grade 2 | Dropout,Table_19 | Grade 3 | Promotion,Table_19 | Grade 3 | Repetition,Table_19 | Grade 3 | Dropout,Table_19 | Grade 4 | Promotion,Table_19 | Grade 4 | Repetition,Table_19 | Grade 4 | Dropout,Table_20 | Grade 5 | Promotion,Table_20 | Grade 5 | Repetition,Table_20 | Grade 5 | Dropout,Table_20 | Grade 6 | Promotion,Table_20 | Grade 6 | Repetition,Table_20 | Grade 6 | Dropout,Table_20 | Grade 7 | Promotion,Table_20 | Grade 7 | Repetition,Table_20 | Grade 7 | Dropout,Table_20 | Grade 8 | Promotion,Table_20 | Grade 8 | Repetition,Table_20 | Grade 8 | Dropout,Table_21 | Grade 9 | Promotion,Table_21 | Grade 9 | Repetition,Table_21 | Grade 9 | Dropout,Table_21 | Grade 10 | Promotion,Table_21 | Grade 10 | Repetition,Table_21 | Grade 10 | Dropout,Table_21 | Grade 11 | Promotion,Table_21 | Grade 11 | Repetition,Table_21 | Grade 11 | Dropout,Table_21 | Grade 12 | Promotion,Table_21 | Grade 12 | Repetition,Table_21 | Grade 12 | Dropout
Kratie,418,14,2736,70,86175,42715,5378,2021,2550,1585,367,122,2917,1707,90,274,43,11,194,0,69,84,264,117,41.6,20.6,180,76,274,53,221,1610,31,55,31,243,5,17,2,37,13865,6541,1820,703,12258,5633,1162,452,11030,5236,847,314,10141,5088,592,211,8662,4374,380,141,7367,3765,211,75,5389,2842,132,43,4141,2271,37,8,3387,1779,88,30,2324,1290,22,7,2047,1126,11,5,1668,845,76,32,12045,8792,63323,9125,5257,2554,12917,2810,2302,1392,6039,1212,14.4,21.8,20.1,74,657,1606,233,3,0,12,130,178,32,3,0,2,19,10,0,0,0,653,2537,443,1990,207,544,3,3,16,37,133,100,207,1906,70,41,158,395,298,358,160,102,228101,14648,1.37,15,82,39,16,15,42,76,74,84,373,336,5,2,11,0,31824,7335562,6,22,4,4,97,8974,4402,55226,27197,28911,14197,28370,13609,103.9,103.1,103.6,108.5,206.2,6.1,7,1.6,6.1,4.6,6.5,46.4,16.5,63.2,28,33.8,29.5,31.5,45.2,1.4,1.4,4.5,73.5,15,7,12.6,58.5,7.9,2,1.8,14.4,21.8,20.1,6.2,1.2,1.3,13.5,18.7,16.2,134.2,132.6,98,99.2,27,25.2,75.7,77.9,68,69.1,81.3,13.3,5.4,84.5,9.6,5.9,84.6,7.5,7.9,85.3,6.1,8.6,85.8,4.6,9.7,84.7,3,12.3,75.3,2.4,22.3,79.8,0.9,19.3,76.2,2.6,21.2,85.4,0.9,13.7,90.9,0.6,8.5,49.7,4.6,45.6
Mondul Kiri,126,4,783,2,20253,10194,784,293,812,380,46,9,858,389,23,89,9,5,44,0,2,20,98,60,35.5,14.9,38,27,89,10,79,527,1,1,1,6,0,0,0,0,3188,1579,241,101,2743,1245,174,62,2707,1389,125,53,2319,1102,90,29,1978,1027,26,12,1641,869,24,9,1338,689,40,10,1036,569,27,5,838,448,26,9,567,300,6,2,483,264,3,0,336,183,2,1,2947,1929,14576,3133,1298,465,3212,1147,561,203,1386,512,21.5,35.7,36.9,23,256,473,60,0,0,4,11,24,6,1,0,0,0,0,0,0,0,241,699,124,445,117,253,0,1,10,24,64,32,45,559,2,24,133,165,75,180,19,17,18259,6676,1.21,2,36,20,7,4,12,17,17,15,110,108,6,2,0,0,35084,6011099,1,6,0,1,73,2169,1058,13179,6449,6579,3240,6374,3122,105,104.4,103.1,104.2,160.7,6.4,6.8,1.9,5.5,4.4,6.2,34.9,1.6,77.8,47.6,24.9,23.6,25.9,36.2,1.4,1.2,5.3,72,15.9,6.8,5.4,45.3,4.7,2.9,0.8,21.5,35.7,36.9,3.7,1.4,0.4,20,31.3,31.1,135.9,139.7,88.9,93.6,34.5,33,83.6,85.3,79.5,79,84.9,8,7.1,89.3,6,4.7,87.6,4.9,7.5,85.8,4,10.2,87,1.4,11.6,89.8,1.5,8.6,79.3,3.1,17.6,84.8,2.8,12.3,84,3.7,12.3,86.2,1.1,12.7,94.9,0.9,4.3,92.9,0.6,6.4
Otdar Meanchey,358,0,1934,15,54721,26651,3337,1192,1525,679,302,65,1827,744,102,218,29,9,109,0,7,102,247,99,39.6,16.7,194,13,218,27,191,1242,5,5,2,22,0,0,0,0,7697,3525,1083,406,6826,3139,710,262,6564,3144,542,202,6071,2922,320,99,5368,2694,225,75,4853,2516,101,36,3899,1914,130,37,3036,1561,49,16,2574,1298,130,47,1796,939,37,8,1375,727,2,0,1010,484,8,4,6614,5299,37379,5493,3769,1763,9509,2549,1759,840,4181,1130,14.7,26.8,27,85,276,967,189,9,0,24,69,174,26,9,0,0,3,6,0,0,0,436,1951,328,1672,98,259,10,20,11,43,62,38,70,1423,15,29,309,218,127,197,151,58,29821,13618,1.69,19,101,100,14,11,37,49,42,48,317,295,5,1,0,0,41073,5984109,11,31,10,11,129,6022,2917,38242,18446,20816,10026,21258,10262,106.4,107.3,107.6,107.2,152.9,4.3,5.1,1.2,5.4,4,5.4,30.4,2,69,27.7,35.9,30,28.3,38.5,1.4,1.7,6.7,68.3,17.4,7.6,16.5,40.7,8,3.2,1.1,14.7,26.8,27,6,2.1,0.6,13.3,23,23.1,109.8,106.9,88,88.1,19.9,17.6,82.3,82.6,74.2,74.6,80.1,14.2,5.8,85.3,10.1,4.7,85.8,8.1,6.1,85.3,5.3,9.3,89.3,4.2,6.5,82.9,2.2,14.9,79,3.4,17.5,84.1,1.7,14.2,74.8,5.5,19.7,84.3,2.3,13.4,94.4,0.2,5.5,87.8,0.9,11.3
Pailin,82,0,501,0,16097,7978,831,260,625,315,76,22,701,337,25,48,7,2,27,0,2,23,65,22,38.9,17.5,60,14,48,8,40,278,1,1,1,12,0,0,0,0,2068,998,198,61,1870,842,144,48,1782,817,150,48,1676,826,83,29,1553,762,50,9,1367,715,10,3,1398,729,95,36,1012,511,31,9,800,415,18,4,622,346,9,5,440,239,7,1,417,213,36,7,1870,1529,10316,1584,1303,691,3210,664,613,325,1479,394,15.4,20.7,26.6,11,49,451,113,1,0,1,9,38,26,2,0,2,0,2,0,0,0,135,756,120,721,15,35,0,0,6,22,12,4,12,392,0,28,209,56,13,32,41,27,23079,4329,1.1,9,18,18,4,0,9,14,13,11,75,72,5,1,0,0,38982,7507454,1,1,1,0,4,2247,1084,13610,6545,7738,3737,8924,4341,107.3,107.9,107.1,105.6,196.3,7.6,8.5,1.6,9.2,4.8,6.1,32.9,2.4,79.3,26.8,25.8,23,32.1,41.1,1.3,1.1,6.8,64.1,19.9,9.2,10.8,48.1,6.2,4.5,3.5,15.4,20.7,26.6,4,3,1.6,14,16.3,22.2,83.2,86.4,68,72.8,18.2,15.8,99.8,101.5,74.8,80,86,9.9,4.1,86.4,7.6,6,84.8,8,7.2,89.9,5,5.1,89.3,3.3,7.4,92.9,0.8,6.4,75.2,7.3,17.5,85.3,3.4,11.3,80.1,2.2,17.7,88.4,1.8,9.8,92.5,1.7,5.8,53,10.3,36.7
Phnom Penh,376,1,5609,18,236464,114772,6597,2159,9841,5742,1042,407,10883,6149,146,164,28,38,168,0,85,128,131,102,48.3,27.9,299,82,164,37,127,2096,34,45,46,578,4,32,1,16,25905,11913,1373,478,23256,10768,901,267,21667,10083,681,218,23771,11440,465,131,23212,11370,387,95,21089,10540,146,44,18389,9043,594,156,16220,8216,360,132,15152,7590,484,150,12840,6544,140,43,11546,5855,128,43,12516,6163,938,402,24532,20670,138900,12079,17795,11862,49761,7454,12700,8341,36902,7090,8.7,15,19.2,238,1875,4126,3183,428,2,35,192,369,310,129,3,4,5,4,7,1,0,1159,5926,1145,5898,14,28,0,0,82,31,203,143,147,3854,18,500,251,876,611,682,236,229,37462,21237,9.16,59,98,47,31,27,59,129,129,125,319,316,8,2,0,0,26427,16117881,16,92,9,6,80,27021,13004,152776,72726,89652,44223,113118,59993,107.8,110.1,102.7,88.6,628.9,26.2,28.9,3.1,15.8,10.3,14.9,44.7,22.6,34.8,27.1,24,21.7,42.2,61.4,1.5,9.2,4.6,58.7,21,15.6,9.6,56.5,2.8,2.9,3.3,8.7,15,19.2,1.9,1.8,2.6,7.3,12.7,17.1,90.8,87.9,76.5,76.3,15.7,13.3,92.9,93.2,86.8,89.8,90.8,5.6,3.6,93.2,4,2.8,94,2.7,3.3,96.1,2,1.9,95,1.8,3.2,94.2,0.8,5,85.1,3.2,11.7,92.8,2.3,4.9,86.6,3.3,10.1,90.8,1.1,8,n.a.,1.1,n.a.,49,6.9,44.1
Preah Sihanouk,156,15,1187,0,41484,20519,1169,388,1598,775,239,74,1837,849,57,72,18,9,69,0,20,56,151,54,42.8,21.5,120,23,72,15,57,549,12,13,6,71,2,9,0,0,5150,2464,301,111,4675,2241,168,70,4425,2091,140,55,4589,2352,84,25,4123,2018,68,25,3961,1951,64,10,3448,1719,177,42,2470,1271,45,16,2238,1104,73,20,1389,757,16,5,1438,744,8,1,1183,574,25,8,4849,3581,26923,3634,3271,1870,8156,1604,1373,824,4010,771,13.5,19.7,19.2,24,196,944,386,27,0,3,20,119,67,6,0,0,0,1,2,0,0,267,1389,256,1363,11,26,0,0,1,14,13,7,12,959,0,12,182,40,29,47,20,14,14607,5424,1.7,1,6,4,1,0,0,5,5,6,79,62,6,1,2,0,28715,10101734,0,1,2,0,0,5009,2419,31616,15252,18869,9143,21225,10307,107.1,107.3,106.4,105.9,265.9,10.2,11.8,1.7,8.9,6.1,7.6,44.2,12.8,96.8,34.6,26,22.6,34.9,43.3,1.2,1.7,5.8,64.9,19.7,9.7,13,46.2,3.1,3.6,1.2,13.5,19.7,19.2,2.3,1.9,0.7,12,16.3,14.8,96.8,97.3,71.5,73.4,26.1,24.5,84.6,86,69.5,73.9,91.9,6.1,1.9,94,3.7,2.3,96.6,3,0.4,91.6,1.9,6.5,95.6,1.7,2.7,87.1,1.7,11.2,71.5,5.2,23.2,81.8,1.7,16.5,73.7,3.7,22.6,86.4,1,12.7,91.8,0.6,7.5,78,2,20
Preah Vihear,401,16,2038,1,55386,27860,3251,1309,1999,1002,266,72,2265,1074,109,228,48,16,62,0,1,103,278,130,37.6,16.2,235,68,228,31,197,1227,0,0,1,3,0,0,0,0,7969,3698,1380,568,7067,3327,704,301,6356,3040,500,195,5885,2904,295,103,5287,2701,150,62,4779,2513,83,33,3967,2242,61,21,3155,1716,29,13,2706,1488,33,8,1894,1038,1,0,1387,696,0,0,1112,557,15,5,6589,4286,37343,10762,3906,1500,9828,3266,1893,850,4393,1261,28.8,33.2,28.7,113,340,1280,257,9,0,35,72,109,45,5,0,5,8,12,0,0,0,518,2134,336,1749,173,366,9,19,19,73,120,54,133,1549,1,57,426,363,132,289,107,81,22838,5461,1.27,14,71,59,8,10,24,36,34,33,366,306,7,2,2,0,37133,5889137,5,19,3,4,129,4882,2409,30454,14957,15895,7762,15672,7611,102.7,103.6,104.8,105.9,138.1,5,5.6,1.3,5.3,3.9,5.1,15.5,0.2,69.3,32.4,27.7,24.5,27.2,35.8,1.3,1.3,6.9,67.4,17.7,7.9,11.7,47.4,8.3,1.3,0.4,28.8,33.2,28.7,6.9,0.8,0.2,28.5,28.8,22.5,135,129.9,87.8,86.1,35,33.7,84.7,88.7,76.1,75.7,78.9,17.1,4,85.2,10.2,4.6,88.4,7.9,3.7,87.4,5,7.6,87.9,2.8,9.3,89,1.8,9.2,82,1.6,16.4,88.4,1,10.6,85.2,1.3,13.4,77.4,0.1,22.6,85.4,0,14.6,85.3,1.4,13.3
Prey Veng,1035,20,6615,29,234696,114530,10825,3840,5736,2709,1800,455,7536,3164,368,544,91,32,455,0,252,358,488,368,45.4,24.9,625,122,544,96,448,3452,99,147,140,1124,12,78,1,31,26653,12259,3239,1200,25587,11714,2204,772,25671,11920,1710,617,25315,11987,1287,417,23986,11542,1007,356,21791,10645,650,225,18143,9320,151,44,15591,8201,64,22,13508,7168,207,58,9678,5207,78,32,7240,3750,54,21,6032,3192,174,76,23414,19240,149003,20719,17992,10678,47242,8519,9600,5570,22950,4323,13.9,18,18.8,36,1535,2622,1505,33,1,22,606,697,438,32,0,0,6,10,8,0,0,1840,7958,1749,7679,91,279,0,0,65,110,327,230,261,5547,29,217,718,1259,814,959,563,350,37034,4733,1.31,45,259,134,20,45,70,107,116,157,926,739,6,1,0,0,24572,6037719,22,206,30,21,511,19849,9664,130204,63353,74210,35562,74616,34477,105.4,105.5,108.7,116.4,226.8,5.5,7.3,1.8,7.7,5.4,6.4,44,24.3,47.1,35.6,40.9,31.1,35.5,42.3,1.2,1.3,6.6,63.5,20.1,9.8,23.9,42,6.8,0.9,1.3,13.9,18,18.8,5.1,0.5,1.1,12.3,16.2,16.1,118,114.4,96.9,95,17.8,17,84.4,88.3,72.1,74.1,86.2,11.9,1.8,90.6,8.3,1,91.1,6.5,2.4,92,5.2,2.9,92.3,4.4,3.3,94,3.1,2.9,83.1,0.8,16.1,82.9,0.4,16.7,79.3,1.6,19.2,82.1,0.9,17,89.5,0.8,9.7,79.3,2.9,17.7
Pursat,537,4,3207,0,104684,52250,5820,2237,3156,1520,610,161,3766,1681,173,305,44,15,218,11,11,155,305,176,43.5,22.5,391,87,305,51,254,1652,4,6,6,42,1,10,0,0,13749,6537,2075,845,12552,5881,1161,447,11977,5759,856,331,11230,5559,629,226,10265,5105,383,156,9451,4728,224,62,7417,3922,139,45,5965,3171,74,21,4894,2609,128,42,3686,2013,40,13,2816,1480,14,9,2295,1219,97,40,11674,9059,69224,10800,7278,3304,18276,4577,3646,1772,8797,2263,15.6,25,25.7,53,665,1818,585,35,0,8,201,299,87,15,0,0,1,4,1,0,0,812,3249,615,2781,192,459,5,9,18,41,114,142,128,2415,0,81,184,435,379,402,258,137,14696,5450,1.29,47,146,63,17,24,46,102,106,103,535,475,5,1,3,0,27633,5010151,14,72,14,17,470,9295,4469,59054,28403,33940,16368,36422,17529,108,107.9,107.4,107.8,194.9,5.9,7,1.5,6.1,4.5,6,40.6,2,56.8,32.8,33.2,27.8,32.6,43.3,1.3,1.3,8,66.1,17.5,8.4,16.2,44.6,7.7,1.9,1.7,15.6,25,25.7,6.2,1.1,1.3,15.4,22.2,23,125.6,127.4,97.5,99.3,22.4,22,83.6,86.7,75.8,77.8,81.1,14.8,4.2,86.7,9.1,4.3,89.2,7.2,3.5,89.2,5.7,5.1,91.8,3.8,4.4,90.9,2.6,6.6,80.6,1.9,17.5,82.6,1.3,16.2,82.7,2.7,14.6,79.5,1.1,19.4,88.5,0.6,11,58.4,4.5,37.2
Ratanak Kiri,303,5,1703,0,54148,26126,1862,760,1275,590,123,30,1398,620,58,220,16,9,151,0,24,57,199,82,36.3,15,179,37,220,29,191,1083,18,28,5,24,1,8,0,0,9423,4287,707,318,8088,3926,445,176,7372,3608,260,107,6457,3135,163,59,5455,2690,126,45,4184,2114,48,16,3239,1582,20,4,2366,1178,11,3,2040,981,78,32,1357,637,2,0,1029,470,2,0,716,340,0,0,8716,4560,40979,11967,3219,767,7645,3752,1355,482,3102,1202,29.2,49.1,38.7,77,226,805,164,3,0,16,22,53,26,6,0,0,1,0,0,0,0,494,1686,268,1196,222,482,4,8,38,77,93,88,83,1158,0,83,299,216,205,219,70,105,22104,5653,1,7,77,56,5,9,18,33,33,37,258,232,6,1,27,0,30125,6180358,4,4,8,4,93,4700,2319,29180,14277,14757,7142,14002,6741,102.7,104.4,106.6,107.7,178.7,4.2,4.6,1.6,5.6,3.8,5.6,49.8,7.9,65.7,27.1,42.5,38.7,31.8,46.8,1.5,1,4.5,75.7,14.1,5.7,8.8,44.3,4.3,1.4,0.1,29.2,49.1,38.7,3.6,1,0,28.4,42,29.6,185.4,171.2,97,94.6,47.7,44.7,81.9,83.4,75.2,78.3,80.8,7.5,11.7,84.5,5.3,10.2,86.6,3.6,9.8,83.7,2.6,13.8,83.4,2.5,14.1,84.3,1.2,14.4,79.8,0.7,19.5,98.5,0.6,1,78.4,4.3,17.3,91.4,0.2,8.5,92.1,0.3,7.6,86,0,14
Siemreap,1067,49,6918,87,265926,133764,14357,5036,5950,3699,1446,536,7396,4235,443,503,83,38,424,3,66,424,612,443,40.8,19.3,575,211,503,79,424,3366,39,64,23,207,3,36,1,6,32220,14885,4385,1716,29187,13598,2829,941,28401,13505,2103,725,27324,13414,1240,399,25247,12615,850,254,22273,11398,570,168,19678,10277,881,273,15831,8640,430,143,13503,7530,538,198,10187,5884,224,89,9130,4858,87,37,6929,3866,220,93,27835,23168,164652,23092,18797,9778,49012,11198,9963,4868,26246,7029,14,22.8,26.8,69,626,3786,1350,112,1,26,205,893,270,52,0,0,1,20,22,0,0,1906,6801,1656,6263,207,475,43,63,53,99,354,237,222,5151,87,124,687,1161,710,712,497,456,40659,10614,1.09,76,119,90,28,21,54,68,67,119,781,649,7,2,2,4,37896,9195801,34,101,18,40,87,24498,11772,149650,71884,80456,38793,82889,40052,108.1,108.2,107.4,107,249.2,5.6,6.9,1.8,6.4,4.8,6.5,39.7,6.2,57.4,41.5,44.7,36,38.4,51.6,1.3,1.1,9.8,61.9,18.4,9.9,19.6,57.3,7.3,3.8,2,14,22.8,26.8,5.3,2.3,1.5,12.5,20.2,24.8,113.6,111.9,94.6,95.3,16.8,14.8,88.3,92.1,81.6,84.2,82.9,13.8,3.4,85.2,9.2,5.7,88.3,7.1,4.5,93.8,4.8,1.5,91.4,3.6,5,88.6,2.7,8.7,80,4.6,15.4,86.2,2.9,10.9,82,4.4,13.6,93.5,2.3,4.2,92.7,1.2,6.1,72.4,3.6,24
